,Year,Area Name,CCG Location,CCG_Poll_Map,LAT,LONG,Indicator Name,Value
2102,2014,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Respiratory Admissions,1062.65
2103,2015,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Respiratory Admissions,1122.02
2104,2016,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Respiratory Admissions,1299.05
2105,2017,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Respiratory Admissions,1320.87
2106,2018,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Respiratory Admissions,1355.67
2107,2019,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,Respiratory Admissions,
2108,2003,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2109,2004,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2110,2005,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2111,2006,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2112,2007,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2113,2008,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2114,2009,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2115,2010,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2116,2011,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2117,2012,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2118,2013,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,816.28
2119,2014,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,969.1
2120,2015,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,1084.08
2121,2016,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,1204.08
2122,2017,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,1222.15
2123,2018,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,1253.23
2124,2019,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,Respiratory Admissions,
2125,2003,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2126,2004,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2127,2005,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2128,2006,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2129,2007,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2130,2008,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2131,2009,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2132,2010,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2133,2011,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2134,2012,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2135,2013,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,1021.37
2136,2014,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,1205.69
2137,2015,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,1205.85
2138,2016,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,1334.81
2139,2017,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,1284.97
2140,2018,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,1235.11
2141,2019,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,Respiratory Admissions,
2142,2003,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2143,2004,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2144,2005,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2145,2006,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2146,2007,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2147,2008,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2148,2009,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2149,2010,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2150,2011,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2151,2012,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2152,2013,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,1120.12
2153,2014,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,1216.42
2154,2015,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,1200.2
2155,2016,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,1312.27
2156,2017,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,1401.12
2157,2018,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,1414.01
2158,2019,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,Respiratory Admissions,
2159,2003,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2160,2004,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2161,2005,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2162,2006,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2163,2007,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2164,2008,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2165,2009,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2166,2010,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2167,2011,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2168,2012,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2169,2013,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,1285.15
2170,2014,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,1347.71
2171,2015,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,1300.96
2172,2016,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,1418.46
2173,2017,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,1481.6
2174,2018,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,1507.03
2175,2019,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,Respiratory Admissions,
2176,2003,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2177,2004,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2178,2005,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2179,2006,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2180,2007,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2181,2008,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2182,2009,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2183,2010,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2184,2011,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2185,2012,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2186,2013,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2187,2014,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2188,2015,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,70.47333333
2189,2016,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,87.42
2190,2017,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,101.9433333
2191,2018,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,96.77666667
2192,2019,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,Respiratory Tract Admissions 1yr,
2193,2003,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2194,2004,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2195,2005,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2196,2006,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2197,2007,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2198,2008,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2199,2009,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2200,2010,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2201,2011,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2202,2012,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2203,2013,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2204,2014,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2205,2015,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,91.65333333
2206,2016,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,76.23333333
2207,2017,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,123.8666667
2208,2018,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,128.54
2209,2019,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,Respiratory Tract Admissions 1yr,
2210,2003,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2211,2004,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2212,2005,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2213,2006,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2214,2007,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2215,2008,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2216,2009,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2217,2010,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2218,2011,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2219,2012,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2220,2013,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2221,2014,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2222,2015,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,63.34333333
2223,2016,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,80.45
2224,2017,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,65.56333333
2225,2018,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,94.60333333
2226,2019,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,Respiratory Tract Admissions 1yr,
2227,2003,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2228,2004,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2229,2005,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2230,2006,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2231,2007,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2232,2008,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2233,2009,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2234,2010,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2235,2011,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2236,2012,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2237,2013,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2238,2014,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2239,2015,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,59.50333333
2240,2016,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,70.42333333
2241,2017,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,73.05333333
2242,2018,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,96.71333333
2243,2019,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,Respiratory Tract Admissions 1yr,
2244,2003,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2245,2004,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2246,2005,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2247,2006,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2248,2007,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2249,2008,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2250,2009,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2251,2010,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2252,2011,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2253,2012,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2254,2013,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2255,2014,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2256,2015,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,85.70666667
2257,2016,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,117.8633333
2258,2017,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,128.4033333
2259,2018,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,165.87
2260,2019,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,Respiratory Tract Admissions 1yr,
2261,2003,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2262,2004,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2263,2005,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2264,2006,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2265,2007,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2266,2008,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2267,2009,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2268,2010,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2269,2011,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2270,2012,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2271,2013,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2272,2014,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2273,2015,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,81.48333333
2274,2016,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,100.8833333
2275,2017,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,100
2276,2018,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,157.6233333
2277,2019,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,Respiratory Tract Admissions 1yr,
2278,2003,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2279,2004,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2280,2005,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2281,2006,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2282,2007,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2283,2008,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2284,2009,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2285,2010,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2286,2011,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2287,2012,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2288,2013,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
2289,2014,NHS Hillingdon CCG,Inner Radius,Hillingdon,51.5366,-0.4418,Respiratory Tract Admissions 1yr,
