Country Name,Indicator Name,Year,Value
NHS Oxfordshire CCG,Stroke Admissions,2007,
NHS Berkshire West CCG,Stroke Admissions,2008,
NHS Surrey Heath CCG,Stroke Admissions,2008,
NHS Buckinghamshire CCG,Stroke Admissions,2008,
NHS Herts Valleys CCG,Stroke Admissions,2008,
NHS Ealing CCG,Stroke Admissions,2008,
NHS East Berkshire CCG,Stroke Admissions,2008,
NHS Hammersmith And Fulham CCG,Stroke Admissions,2008,
NHS Hillingdon CCG,Stroke Admissions,2008,
NHS Hounslow CCG,Stroke Admissions,2008,
NHS Kingston CCG,Stroke Admissions,2008,
NHS Merton CCG,Stroke Admissions,2008,
NHS Richmond CCG,Stroke Admissions,2008,
NHS Sutton CCG,Stroke Admissions,2008,
NHS Wandsworth CCG,Stroke Admissions,2008,
NHS North West Surrey CCG,Stroke Admissions,2008,
NHS Oxfordshire CCG,Stroke Admissions,2008,
NHS Berkshire West CCG,Stroke Admissions,2009,
NHS Surrey Heath CCG,Stroke Admissions,2009,
NHS Buckinghamshire CCG,Stroke Admissions,2009,
NHS Herts Valleys CCG,Stroke Admissions,2009,
NHS Ealing CCG,Stroke Admissions,2009,
NHS East Berkshire CCG,Stroke Admissions,2009,
NHS Hammersmith And Fulham CCG,Stroke Admissions,2009,
NHS Hillingdon CCG,Stroke Admissions,2009,
NHS Hounslow CCG,Stroke Admissions,2009,
NHS Kingston CCG,Stroke Admissions,2009,
NHS Merton CCG,Stroke Admissions,2009,
NHS Richmond CCG,Stroke Admissions,2009,
NHS Sutton CCG,Stroke Admissions,2009,
NHS Wandsworth CCG,Stroke Admissions,2009,
NHS North West Surrey CCG,Stroke Admissions,2009,
NHS Berkshire West CCG,Stroke Admissions,2010,
NHS Surrey Heath CCG,Stroke Admissions,2010,
NHS Buckinghamshire CCG,Stroke Admissions,2010,
NHS Herts Valleys CCG,Stroke Admissions,2010,
NHS Ealing CCG,Stroke Admissions,2010,
NHS East Berkshire CCG,Stroke Admissions,2010,
NHS Hammersmith And Fulham CCG,Stroke Admissions,2010,
NHS Hillingdon CCG,Stroke Admissions,2010,
NHS Hounslow CCG,Stroke Admissions,2010,
NHS Kingston CCG,Stroke Admissions,2010,
NHS Merton CCG,Stroke Admissions,2010,
NHS Richmond CCG,Stroke Admissions,2010,
NHS Sutton CCG,Stroke Admissions,2010,
NHS Wandsworth CCG,Stroke Admissions,2010,
NHS North West Surrey CCG,Stroke Admissions,2010,
NHS Oxfordshire CCG,Stroke Admissions,2010,
NHS Berkshire West CCG,Stroke Admissions,2011,
NHS Surrey Heath CCG,Stroke Admissions,2011,
NHS Ealing CCG,Stroke Admissions,2011,
NHS East Berkshire CCG,Stroke Admissions,2011,
NHS Hammersmith And Fulham CCG,Stroke Admissions,2011,
NHS Hillingdon CCG,Stroke Admissions,2011,
NHS Hounslow CCG,Stroke Admissions,2011,
NHS Kingston CCG,Stroke Admissions,2011,
NHS Merton CCG,Stroke Admissions,2011,
NHS Richmond CCG,Stroke Admissions,2011,
NHS Sutton CCG,Stroke Admissions,2011,
NHS Wandsworth CCG,Stroke Admissions,2011,
NHS North West Surrey CCG,Stroke Admissions,2011,
NHS Oxfordshire CCG,Stroke Admissions,2011,
NHS Berkshire West CCG,Stroke Admissions,2012,
NHS Surrey Heath CCG,Stroke Admissions,2012,
NHS Buckinghamshire CCG,Stroke Admissions,2012,
NHS Herts Valleys CCG,Stroke Admissions,2012,
NHS Ealing CCG,Stroke Admissions,2012,
NHS East Berkshire CCG,Stroke Admissions,2012,
NHS Hillingdon CCG,Stroke Admissions,2012,
NHS Hounslow CCG,Stroke Admissions,2012,
NHS Kingston CCG,Stroke Admissions,2012,
NHS Merton CCG,Stroke Admissions,2012,
NHS Richmond CCG,Stroke Admissions,2012,
NHS Sutton CCG,Stroke Admissions,2012,
NHS Wandsworth CCG,Stroke Admissions,2012,
NHS North West Surrey CCG,Stroke Admissions,2012,
NHS Oxfordshire CCG,Stroke Admissions,2012,
NHS Berkshire West CCG,Stroke Admissions,2013,
NHS Surrey Heath CCG,Stroke Admissions,2013,89
NHS Ealing CCG,Stroke Admissions,2013,340
NHS East Berkshire CCG,Stroke Admissions,2013,
NHS Hillingdon CCG,Stroke Admissions,2013,324
NHS Hounslow CCG,Stroke Admissions,2013,239
NHS Kingston CCG,Stroke Admissions,2013,169
NHS Merton CCG,Stroke Admissions,2013,199
NHS Richmond CCG,Stroke Admissions,2013,180
NHS Sutton CCG,Stroke Admissions,2013,253
NHS Wandsworth CCG,Stroke Admissions,2013,280
NHS North West Surrey CCG,Stroke Admissions,2013,410
NHS Oxfordshire CCG,Stroke Admissions,2013,708
NHS Berkshire West CCG,Stroke Admissions,2014,
NHS Surrey Heath CCG,Stroke Admissions,2014,101
NHS Buckinghamshire CCG,Stroke Admissions,2014,
NHS Herts Valleys CCG,Stroke Admissions,2014,646
NHS Ealing CCG,Stroke Admissions,2014,330
NHS East Berkshire CCG,Stroke Admissions,2014,
NHS Hammersmith And Fulham CCG,Stroke Admissions,2014,144
NHS Hillingdon CCG,Stroke Admissions,2014,308
NHS Hounslow CCG,Stroke Admissions,2014,214
NHS Kingston CCG,Stroke Admissions,2014,156
NHS Merton CCG,Stroke Admissions,2014,190
NHS Richmond CCG,Stroke Admissions,2014,182
NHS Sutton CCG,Stroke Admissions,2014,241
NHS Wandsworth CCG,Stroke Admissions,2014,229
NHS North West Surrey CCG,Stroke Admissions,2014,410
NHS Berkshire West CCG,Stroke Admissions,2015,
NHS Surrey Heath CCG,Stroke Admissions,2015,105
NHS Buckinghamshire CCG,Stroke Admissions,2015,
NHS Herts Valleys CCG,Stroke Admissions,2015,791
NHS Ealing CCG,Stroke Admissions,2015,382
NHS East Berkshire CCG,Stroke Admissions,2015,
NHS Hammersmith And Fulham CCG,Stroke Admissions,2015,162
NHS Hillingdon CCG,Stroke Admissions,2015,295
NHS Hounslow CCG,Stroke Admissions,2015,251
NHS Kingston CCG,Stroke Admissions,2015,188
NHS Merton CCG,Stroke Admissions,2015,178
NHS Richmond CCG,Stroke Admissions,2015,190
NHS Sutton CCG,Stroke Admissions,2015,224
NHS Wandsworth CCG,Stroke Admissions,2015,268
NHS North West Surrey CCG,Stroke Admissions,2015,464
NHS Berkshire West CCG,Stroke Admissions,2016,
NHS Surrey Heath CCG,Stroke Admissions,2016,89
NHS Buckinghamshire CCG,Stroke Admissions,2016,
NHS Herts Valleys CCG,Stroke Admissions,2016,736
NHS Ealing CCG,Stroke Admissions,2016,339
NHS East Berkshire CCG,Stroke Admissions,2016,
NHS Hammersmith And Fulham CCG,Stroke Admissions,2016,117
NHS Hillingdon CCG,Stroke Admissions,2016,336
NHS Hounslow CCG,Stroke Admissions,2016,224
NHS Kingston CCG,Stroke Admissions,2016,157
NHS Merton CCG,Stroke Admissions,2016,209
NHS Richmond CCG,Stroke Admissions,2016,177
NHS Sutton CCG,Stroke Admissions,2016,244
NHS Wandsworth CCG,Stroke Admissions,2016,254
NHS North West Surrey CCG,Stroke Admissions,2016,388
NHS Oxfordshire CCG,Stroke Admissions,2016,642
NHS Berkshire West CCG,Stroke Admissions,2017,
NHS Surrey Heath CCG,Stroke Admissions,2017,116
NHS Ealing CCG,Stroke Admissions,2017,419
NHS East Berkshire CCG,Stroke Admissions,2017,
NHS Hammersmith And Fulham CCG,Stroke Admissions,2017,142
NHS Hillingdon CCG,Stroke Admissions,2017,362
NHS Hounslow CCG,Stroke Admissions,2017,255
NHS Kingston CCG,Stroke Admissions,2017,162
NHS Merton CCG,Stroke Admissions,2017,219
NHS Richmond CCG,Stroke Admissions,2017,144
NHS Sutton CCG,Stroke Admissions,2017,222
NHS Wandsworth CCG,Stroke Admissions,2017,243
NHS North West Surrey CCG,Stroke Admissions,2017,444
NHS Oxfordshire CCG,Stroke Admissions,2017,654
NHS Berkshire West CCG,Stroke Admissions,2018,619
NHS Surrey Heath CCG,Stroke Admissions,2018,106
NHS Ealing CCG,Stroke Admissions,2018,389
NHS East Berkshire CCG,Stroke Admissions,2018,476
NHS Hammersmith And Fulham CCG,Stroke Admissions,2018,198
NHS Hillingdon CCG,Stroke Admissions,2018,331
NHS Hounslow CCG,Stroke Admissions,2018,248
NHS Kingston CCG,Stroke Admissions,2018,139
NHS Merton CCG,Stroke Admissions,2018,239
NHS Richmond CCG,Stroke Admissions,2018,197
NHS Sutton CCG,Stroke Admissions,2018,232
NHS Wandsworth CCG,Stroke Admissions,2018,268
NHS North West Surrey CCG,Stroke Admissions,2018,462
NHS Oxfordshire CCG,Stroke Admissions,2018,676
NHS Berkshire West CCG,Stroke Admissions,2019,
NHS Surrey Heath CCG,Stroke Admissions,2019,
NHS Buckinghamshire CCG,Stroke Admissions,2019,
NHS Herts Valleys CCG,Stroke Admissions,2019,
NHS Ealing CCG,Stroke Admissions,2019,
NHS East Berkshire CCG,Stroke Admissions,2019,
NHS Hillingdon CCG,Stroke Admissions,2019,
NHS Hounslow CCG,Stroke Admissions,2019,
NHS Kingston CCG,Stroke Admissions,2019,
NHS Merton CCG,Stroke Admissions,2019,
NHS Richmond CCG,Stroke Admissions,2019,
NHS Sutton CCG,Stroke Admissions,2019,
NHS Wandsworth CCG,Stroke Admissions,2019,
NHS North West Surrey CCG,Stroke Admissions,2019,
NHS Oxfordshire CCG,Stroke Admissions,2019,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2004,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2004,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2004,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2004,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2004,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2004,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2004,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2004,
NHS Merton CCG,Stroke Atrial Fib Admissions,2004,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2004,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2004,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2004,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2004,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2004,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2005,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2005,
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2005,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2005,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2005,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2005,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2005,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2005,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2005,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2005,
NHS Merton CCG,Stroke Atrial Fib Admissions,2005,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2005,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2005,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2005,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2005,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2005,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2006,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2006,
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2006,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2006,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2006,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2006,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2006,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2006,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2006,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2006,
NHS Merton CCG,Stroke Atrial Fib Admissions,2006,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2006,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2006,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2006,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2006,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2006,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2007,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2007,
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2007,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2007,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2007,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2007,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2007,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2007,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2007,
NHS Merton CCG,Stroke Atrial Fib Admissions,2007,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2007,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2007,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2007,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2007,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2007,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2008,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2008,
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2008,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2008,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2008,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2008,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2008,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2008,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2008,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2008,
NHS Merton CCG,Stroke Atrial Fib Admissions,2008,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2008,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2008,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2008,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2008,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2008,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2009,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2009,
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2009,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2009,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2009,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2009,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2009,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2009,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2009,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2009,
NHS Merton CCG,Stroke Atrial Fib Admissions,2009,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2009,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2009,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2009,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2009,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2010,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2010,
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2010,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2010,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2010,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2010,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2010,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2010,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2010,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2010,
NHS Merton CCG,Stroke Atrial Fib Admissions,2010,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2010,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2010,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2010,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2010,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2010,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2011,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2011,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2011,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2011,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2011,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2011,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2011,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2011,
NHS Merton CCG,Stroke Atrial Fib Admissions,2011,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2011,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2011,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2011,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2011,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2011,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2012,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2012,
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2012,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2012,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2012,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2012,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2012,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2012,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2012,
NHS Merton CCG,Stroke Atrial Fib Admissions,2012,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2012,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2012,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2012,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2012,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2012,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2013,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2013,
NHS Ealing CCG,Stroke Atrial Fib Admissions,2013,
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2013,
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2013,
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2013,
NHS Kingston CCG,Stroke Atrial Fib Admissions,2013,
NHS Merton CCG,Stroke Atrial Fib Admissions,2013,
NHS Richmond CCG,Stroke Atrial Fib Admissions,2013,
NHS Sutton CCG,Stroke Atrial Fib Admissions,2013,
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2013,
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2013,
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2013,
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2014,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2014,71.4
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2014,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2014,51.9
NHS Ealing CCG,Stroke Atrial Fib Admissions,2014,61.8
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2014,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2014,43.5
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2014,55.6
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2014,55.6
NHS Kingston CCG,Stroke Atrial Fib Admissions,2014,70
NHS Merton CCG,Stroke Atrial Fib Admissions,2014,55
NHS Richmond CCG,Stroke Atrial Fib Admissions,2014,63.4
NHS Sutton CCG,Stroke Atrial Fib Admissions,2014,51.5
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2014,57.9
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2014,66.7
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2015,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2015,50
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2015,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2015,48.3
NHS Ealing CCG,Stroke Atrial Fib Admissions,2015,57.9
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2015,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2015,37
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2015,69.5
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2015,41.7
NHS Kingston CCG,Stroke Atrial Fib Admissions,2015,52.6
NHS Merton CCG,Stroke Atrial Fib Admissions,2015,51.3
NHS Richmond CCG,Stroke Atrial Fib Admissions,2015,48.9
NHS Sutton CCG,Stroke Atrial Fib Admissions,2015,57.6
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2015,53.6
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2015,42.3
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2016,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2016,28.6
NHS Buckinghamshire CCG,Stroke Atrial Fib Admissions,2016,
NHS Herts Valleys CCG,Stroke Atrial Fib Admissions,2016,33.8
NHS Ealing CCG,Stroke Atrial Fib Admissions,2016,63.6
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2016,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2016,52.4
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2016,55.9
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2016,53.1
NHS Kingston CCG,Stroke Atrial Fib Admissions,2016,33.3
NHS Merton CCG,Stroke Atrial Fib Admissions,2016,52.9
NHS Richmond CCG,Stroke Atrial Fib Admissions,2016,50
NHS Sutton CCG,Stroke Atrial Fib Admissions,2016,48.3
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2016,48.1
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2016,29.7
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2016,40.7
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2017,
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2017,38.1
NHS Ealing CCG,Stroke Atrial Fib Admissions,2017,46.2
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2017,
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2017,35.3
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2017,47.3
NHS Hounslow CCG,Stroke Atrial Fib Admissions,2017,42.1
NHS Kingston CCG,Stroke Atrial Fib Admissions,2017,31.3
NHS Merton CCG,Stroke Atrial Fib Admissions,2017,39
NHS Richmond CCG,Stroke Atrial Fib Admissions,2017,33.3
NHS Sutton CCG,Stroke Atrial Fib Admissions,2017,41.4
NHS Wandsworth CCG,Stroke Atrial Fib Admissions,2017,41
NHS North West Surrey CCG,Stroke Atrial Fib Admissions,2017,28.4
NHS Oxfordshire CCG,Stroke Atrial Fib Admissions,2017,47.9
NHS Berkshire West CCG,Stroke Atrial Fib Admissions,2018,34.7
NHS Surrey Heath CCG,Stroke Atrial Fib Admissions,2018,25
NHS Ealing CCG,Stroke Atrial Fib Admissions,2018,41.3
NHS East Berkshire CCG,Stroke Atrial Fib Admissions,2018,32.9
NHS Hammersmith And Fulham CCG,Stroke Atrial Fib Admissions,2018,41
NHS Hillingdon CCG,Stroke Atrial Fib Admissions,2018,52.5
