,Indicator ID,Indicator Name,Area Code,Area Name,Area Type,Sex,Age,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Compared to England value or percentiles,Time period Sortable,Radius
4033,93643,Mortality rate from COPD as a contributory cause,E38000178,NHS Surrey Heath CCG,CCGs (2019/20),Persons,All ages,2016 - 18,33.3930750620859,27.108658304064,40.6911948820092,23.921613192718702,45.1858303749897,,289849.0,Value suppressed to avoid disclosure by differencing,Not compared,2016,Outer
4034,93643,Mortality rate from COPD as a contributory cause,E38000179,NHS Sutton CCG,CCGs (2019/20),Persons,All ages,2016 - 18,49.45,43.36,56.15,40.13,60.18,241.0,609713.0,,Similar,2016,Outer
4035,93643,Mortality rate from COPD as a contributory cause,E38000193,NHS Wandsworth CCG,CCGs (2019/20),Persons,All ages,2016 - 18,51.81,45.49,58.76,42.13,62.94,245.0,971228.0,,Similar,2016,Outer
4036,93643,Mortality rate from COPD as a contributory cause,E38000214,NHS Guildford and Waverley CCG,CCGs (2019/20),Persons,All ages,2016 - 18,26.84,22.94,31.21,20.89,33.86,172.0,625591.0,,Not compared,2016,Outer
4037,93643,Mortality rate from COPD as a contributory cause,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2016 - 18,40.6957900862857,37.16657984621,44.46886087733071,35.2414814740492,46.7118501474623,492.0,1460601.0,,Not compared,2016,Outer
4038,93643,Mortality rate from COPD as a contributory cause,E38000007,NHS Basildon And Brentwood CCG,CCGs (2019/20),Persons,All ages,2017 - 19,63.956264712595996,58.351109640295704,69.9516131623662,55.29489135397,73.51644709229241,485.0,787686.0,,Not compared,2017,Outer
4039,93643,Mortality rate from COPD as a contributory cause,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2017 - 19,35.059452229282606,30.544376874516892,40.0498035455276,28.151300706609696,43.0598161965056,220.0,989668.0,,Not compared,2017,Outer
4040,93643,Mortality rate from COPD as a contributory cause,E38000070,NHS Hammersmith And Fulham CCG,CCGs (2019/20),Persons,All ages,2017 - 19,66.3336382841871,57.4808221288019,76.15628267166909,52.8045493506841,82.0908299019932,204.0,553567.0,,Worse,2017,Outer
4041,93643,Mortality rate from COPD as a contributory cause,E38000074,NHS Harrow CCG,CCGs (2019/20),Persons,All ages,2017 - 19,31.1481667019314,26.9131920736768,35.857014340593,24.680320260362702,38.7045331872005,196.0,750189.0,,Not compared,2017,Outer
4042,93643,Mortality rate from COPD as a contributory cause,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2017 - 19,39.8073792481571,36.783669124312894,43.0118398245041,35.121982466693,44.909412105333004,651.0,1787462.0,,Not compared,2017,Outer
4043,93643,Mortality rate from COPD as a contributory cause,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2017 - 19,37.179049583853,34.504203133777196,40.005587175507294,33.0306233003501,41.677202542889106,,2016198.0,Value suppressed to avoid disclosure by differencing,Not compared,2017,Outer
4044,93643,Mortality rate from COPD as a contributory cause,E38000178,NHS Surrey Heath CCG,CCGs (2019/20),Persons,All ages,2017 - 19,35.0464882661282,28.6573068999859,42.42885739659079,25.4022198452695,46.965896104919096,,289665.0,Value suppressed to avoid disclosure by differencing,Not compared,2017,Outer
4045,93643,Mortality rate from COPD as a contributory cause,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2017 - 19,38.542590828883206,35.160508469582894,42.161380410349395,33.3169756570866,44.31344640886579,480.0,1467586.0,,Not compared,2017,Outer
4046,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Male,<75 yrs,2001 - 03,24.2897302534295,18.5597692290115,31.224953343576693,15.763080770513,35.5681638962417,60.97,322599.0,,Similar,2001,Outer
4047,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000020,NHS Brent CCG,CCGs (since 4/20),Male,<75 yrs,2001 - 03,23.6600536654849,17.7519248758307,30.8921003759953,14.8989200144125,35.4414382650605,54.404,388230.0,,Similar,2001,Outer
4048,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000070,NHS Hammersmith And Fulham CCG,CCGs (since 4/20),Male,<75 yrs,2001 - 03,37.125901565697106,26.8136192074459,50.069604826955604,21.952498446801,58.2915914166949,43.148,243248.0,,Worse,2001,Outer
4049,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000074,NHS Harrow CCG,CCGs (since 4/20),Male,<75 yrs,2001 - 03,14.243713308677401,9.443010423287038,20.608563933991803,7.3000804816121105,24.7352839700708,28.14,296303.0,,Better,2001,Outer
4050,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Male,<75 yrs,2001 - 03,18.811391495103,15.245639026624598,22.9569278517898,13.439154965416698,25.511177685377607,97.552,729625.0,,Better,2001,Outer
4051,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Male,<75 yrs,2001 - 03,17.5465945387971,14.334492299370199,21.2604335200977,12.698994342716599,23.5434917005321,,838763.0,Value suppressed to avoid disclosure by differencing,Better,2001,Outer
4052,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000178,NHS Surrey Heath CCG,CCGs (since 4/20),Male,<75 yrs,2001 - 03,19.1216667753409,11.062788537900401,30.732575013105198,7.769304204801759,38.482984805544795,,125254.0,Value suppressed to avoid disclosure by differencing,Similar,2001,Outer
4053,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Male,<75 yrs,2001 - 03,21.1147622753215,16.832140121884102,26.1417245263801,14.6814279452493,29.2512647792671,86.296,629916.0,,Similar,2001,Outer
4054,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Female,<75 yrs,2001 - 03,21.966578184856896,16.908757457529994,28.060120846994295,14.429405286898902,31.869231656344105,64.0,332193.0,,Similar,2001,Outer
4055,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000020,NHS Brent CCG,CCGs (since 4/20),Female,<75 yrs,2001 - 03,11.106528987857,7.30466456927993,16.1772161390626,5.617906817387412,19.4719768019899,27.0,381858.0,,Better,2001,Outer
4056,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000070,NHS Hammersmith And Fulham CCG,CCGs (since 4/20),Female,<75 yrs,2001 - 03,13.314164327027301,7.86649292101632,21.072117969011604,5.61151453415452,26.2303133853798,18.0,245281.0,,Similar,2001,Outer
4057,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000074,NHS Harrow CCG,CCGs (since 4/20),Female,<75 yrs,2001 - 03,10.6939528967551,6.83994133948677,15.925811581213601,5.16101568224077,19.3469473923519,24.0,296074.0,,Better,2001,Outer
4058,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Female,<75 yrs,2001 - 03,14.1253274503964,11.229609995105696,17.5385537401336,9.78096760917877,19.653475527216397,82.0,733515.0,,Better,2001,Outer
4059,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Female,<75 yrs,2001 - 03,14.7336420893362,11.8825102883916,18.0605443327083,10.4428943083197,20.1134902855061,,825957.0,Value suppressed to avoid disclosure by differencing,Similar,2001,Outer
4060,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000178,NHS Surrey Heath CCG,CCGs (since 4/20),Female,<75 yrs,2001 - 03,12.5003077889278,6.41936998969673,21.8868013253745,4.12257619810113,28.294078775206103,,124423.0,Value suppressed to avoid disclosure by differencing,Similar,2001,Outer
4061,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Female,<75 yrs,2001 - 03,14.5021296538363,11.100422901161199,18.612760251041106,9.43760175393945,21.185417196093198,62.0,607413.0,,Similar,2001,Outer
4062,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,<75 yrs,2001 - 03,23.0492644123032,19.176884729401106,27.4724931906158,17.1834741204189,30.1779492046512,124.97,654792.0,,Similar,2001,Outer
4063,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,<75 yrs,2001 - 03,17.231983096999098,13.6746190036585,21.4276409758263,11.895966584905,24.0280170419174,81.404,770088.0,,Similar,2001,Outer
4064,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000070,NHS Hammersmith And Fulham CCG,CCGs (since 4/20),Persons,<75 yrs,2001 - 03,24.5037223113726,18.7200001724432,31.5020526657021,15.8963264922335,35.88429652333721,61.148,488529.0,,Similar,2001,Outer
4065,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,<75 yrs,2001 - 03,12.3886396978442,9.243249986584381,16.2557658500774,7.73068412786686,18.692574762865398,52.14,592377.0,,Better,2001,Outer
4066,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,<75 yrs,2001 - 03,16.3145704041252,14.0093625013924,18.8899936285766,12.7990552118648,20.4505763334669,179.55200000000005,1463140.0,,Better,2001,Outer
4067,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,<75 yrs,2001 - 03,16.1257897864884,13.949185894642401,18.5446027337337,12.801021259584804,20.006951951060397,,1664720.0,Value suppressed to avoid disclosure by differencing,Better,2001,Outer
4068,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000178,NHS Surrey Heath CCG,CCGs (since 4/20),Persons,<75 yrs,2001 - 03,15.7176331672646,10.4874944497615,22.626265201273494,8.14406966671212,27.099512527133108,,249677.0,Value suppressed to avoid disclosure by differencing,Similar,2001,Outer
4069,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,<75 yrs,2001 - 03,17.657537433244,14.9034851233398,20.769035186973802,13.471788331814599,22.6634229590189,148.296,1237329.0,,Better,2001,Outer
4070,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Male,<75 yrs,2002 - 04,27.7595353515673,21.6001387515409,35.125022596286,18.5596295948055,39.715498984651,69.41199999999999,323588.0,,Similar,2002,Outer
4071,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000020,NHS Brent CCG,CCGs (since 4/20),Male,<75 yrs,2002 - 04,21.841340245915895,16.1609372360169,28.8603377636267,13.4424229991684,33.2919350217915,49.714,388158.0,,Similar,2002,Outer
4072,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000070,NHS Hammersmith And Fulham CCG,CCGs (since 4/20),Male,<75 yrs,2002 - 04,33.2369146974835,23.5479293589348,45.528831700136,19.0279951068153,53.368714821038196,39.396,244433.0,,Similar,2002,Outer
4073,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000074,NHS Harrow CCG,CCGs (since 4/20),Male,<75 yrs,2002 - 04,20.8157727598918,14.922977395660999,28.250489276964398,12.1590796781525,32.9824414966989,41.272,299723.0,,Similar,2002,Outer
4074,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Male,<75 yrs,2002 - 04,21.369539116981606,17.5796678136859,25.7297453475039,15.641318119986598,28.4046546740072,112.56,730190.0,,Similar,2002,Outer
4075,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Male,<75 yrs,2002 - 04,17.6971648589926,14.4837565802352,21.407734438104104,12.845683414797199,23.6875676851369,,843427.0,Value suppressed to avoid disclosure by differencing,Better,2002,Outer
4076,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000178,NHS Surrey Heath CCG,CCGs (since 4/20),Male,<75 yrs,2002 - 04,17.5723516295842,9.99064076090184,28.6135146392495,6.928820018824,36.0100554497785,,125141.0,Value suppressed to avoid disclosure by differencing,Similar,2002,Outer
4077,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Male,<75 yrs,2002 - 04,19.6333259699106,15.524628335056601,24.4829107733783,13.4717465806866,27.4895005202214,80.668,627861.0,,Similar,2002,Outer
4078,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Female,<75 yrs,2002 - 04,22.033348705261997,16.9621465656315,28.1430129761213,14.4762348043328,31.9622015017442,64.0,333586.0,,Similar,2002,Outer
4079,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000020,NHS Brent CCG,CCGs (since 4/20),Female,<75 yrs,2002 - 04,9.810755892521101,6.270905923243389,14.616137124063899,4.72883869072208,17.758397419862398,24.0,380547.0,,Better,2002,Outer
4080,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000070,NHS Hammersmith And Fulham CCG,CCGs (since 4/20),Female,<75 yrs,2002 - 04,13.9441504668181,8.23922256324499,22.068459535450398,5.87775687224028,27.470241465699,18.0,247142.0,,Similar,2002,Outer
4081,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000074,NHS Harrow CCG,CCGs (since 4/20),Female,<75 yrs,2002 - 04,9.32301943434042,5.759420498510928,14.2650493115726,4.24154195830032,17.5210860575493,21.0,299011.0,,Better,2002,Outer
4082,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Female,<75 yrs,2002 - 04,14.7406616708903,11.784867004396801,18.211150525906202,10.3008594282762,20.3581424191872,86.0,735455.0,,Similar,2002,Outer
4083,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Female,<75 yrs,2002 - 04,13.1426793276542,10.471520859143,16.2849755394817,9.13277645418901,18.2304508748856,,832790.0,Value suppressed to avoid disclosure by differencing,Better,2002,Outer
4084,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000178,NHS Surrey Heath CCG,CCGs (since 4/20),Female,<75 yrs,2002 - 04,15.467176886187199,8.632682471962731,25.5385403673316,5.9090060317176105,32.3118011018669,,124515.0,Value suppressed to avoid disclosure by differencing,Similar,2002,Outer
4085,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Female,<75 yrs,2002 - 04,15.276491215641801,11.775994829300599,19.487695331462103,10.0577108418764,22.118622215367694,65.0,607738.0,,Similar,2002,Outer
4086,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,<75 yrs,2002 - 04,24.6933236000105,20.674797468546103,29.2637815368705,18.598158998089,32.054255637313396,133.412,657174.0,,Worse,2002,Outer
4087,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,<75 yrs,2002 - 04,15.644137521791999,12.261184891668599,19.667984184601604,10.582920451392198,22.1704319800984,73.714,768705.0,,Better,2002,Outer
4088,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000070,NHS Hammersmith And Fulham CCG,CCGs (since 4/20),Persons,<75 yrs,2002 - 04,23.08067598102589,17.447793769759098,29.9387660224637,14.713770305122699,34.2437230731244,57.396,491575.0,,Similar,2002,Outer
4089,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,<75 yrs,2002 - 04,14.724085611485,11.282866444395196,18.8807284217071,9.60007064903916,21.481750674902802,62.272,598734.0,,Better,2002,Outer
4090,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,<75 yrs,2002 - 04,17.9173740174109,15.502906067463801,20.6001588235209,14.229116734288398,22.2220047759582,198.56,1465645.0,,Similar,2002,Outer
4091,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,<75 yrs,2002 - 04,15.364258795713901,13.2521621451071,17.715992361977698,12.139944634024,19.1389803885114,,1676217.0,Value suppressed to avoid disclosure by differencing,Better,2002,Outer
4092,93724,Under 75 mortality rate from respiratory disease considered preventable (2019 definition),E38000178,NHS Surrey Heath CCG,CCGs (since 4/20),Persons,<75 yrs,2002 - 04,16.4988430189306,11.185413190016199,23.4509271561398,8.78158195978876,27.936571543474198,,249656.0,Value suppressed to avoid disclosure by differencing,Similar,2002,Outer
